UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,AIRCRAFT_TYPE,MONTH
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,10967,CGI,669,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,10967,CGI,669,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,10967,CGI,669,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,10967,CGI,676,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,10967,CGI,676,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,11057,CLT,676,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,11123,CPS,669,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,11298,DFW,669,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,11697,FLL,669,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,12197,HPN,669,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,12375,IRK,669,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,12375,IRK,669,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,12375,IRK,669,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,12375,IRK,669,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,12375,IRK,669,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,12375,IRK,669,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,12375,IRK,674,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,12375,IRK,675,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,12375,IRK,676,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,12375,IRK,676,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,12375,IRK,676,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,12375,IRK,676,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13182,MBL,669,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13182,MBL,669,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13182,MBL,669,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13182,MBL,669,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13182,MBL,674,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13182,MBL,675,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13182,MBL,675,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13182,MBL,676,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13182,MBL,676,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13182,MBL,676,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13182,MBL,676,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13182,MBL,676,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13461,MQY,669,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13461,MQY,669,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13461,MQY,669,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13461,MQY,669,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13461,MQY,669,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13461,MQY,674,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13461,MQY,675,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13461,MQY,676,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13461,MQY,676,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13461,MQY,676,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13485,MSN,669,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13543,MWA,669,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13543,MWA,669,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13543,MWA,669,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13543,MWA,669,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13543,MWA,669,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13543,MWA,669,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13543,MWA,674,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13543,MWA,674,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13543,MWA,675,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13543,MWA,676,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13543,MWA,676,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13543,MWA,676,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13930,ORD,669,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13930,ORD,669,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13930,ORD,669,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13983,OWB,669,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13983,OWB,669,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13983,OWB,669,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13983,OWB,669,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13983,OWB,669,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13983,OWB,669,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13983,OWB,669,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13983,OWB,674,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13983,OWB,674,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13983,OWB,675,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13983,OWB,675,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13983,OWB,675,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13983,OWB,675,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13983,OWB,676,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13983,OWB,676,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13983,OWB,676,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13983,OWB,676,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13983,OWB,676,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,13983,OWB,676,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,14050,PDK,669,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,14131,PKB,669,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15020,STP,669,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15138,TBN,669,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15138,TBN,669,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15138,TBN,669,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15138,TBN,669,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15138,TBN,669,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15138,TBN,674,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15138,TBN,675,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15138,TBN,676,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15138,TBN,676,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15138,TBN,676,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15167,TEB,669,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15356,TTN,685,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15454,UIN,669,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15454,UIN,669,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15454,UIN,669,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15454,UIN,669,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15454,UIN,669,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15454,UIN,669,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15454,UIN,674,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15454,UIN,675,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15454,UIN,675,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15454,UIN,676,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15454,UIN,676,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,15454,UIN,676,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13931,ORF,10519,BCT,674,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13931,ORF,10519,BCT,685,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13931,ORF,10535,BDR,669,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13931,ORF,10535,BDR,674,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13931,ORF,11624,EYW,685,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13931,ORF,12197,HPN,669,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13931,ORF,13398,MMU,674,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13931,ORF,14100,PHL,669,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13931,ORF,14100,PHL,674,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13931,ORF,14938,SOP,685,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13931,ORF,15167,TEB,669,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13931,ORF,15167,TEB,685,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13936,ORL,11699,FLO,685,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13936,ORL,11790,FTY,685,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13936,ORL,13469,MRK,685,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13936,ORL,14027,PBI,685,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13936,ORL,14492,RDU,685,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13936,ORL,14635,RSW,685,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13936,ORL,15167,TEB,669,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13936,ORL,15714,WAR,685,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13958,OSU,11669,FFT,685,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13958,OSU,11714,FMY,685,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,10654,BKW,669,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,10744,BRL,669,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,10744,BRL,669,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,10967,CGI,669,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,10967,CGI,669,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,11057,CLT,669,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,11057,CLT,669,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,11057,CLT,669,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,11057,CLT,669,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,11057,CLT,674,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,11057,CLT,675,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,11057,CLT,675,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,11057,CLT,675,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,11057,CLT,676,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,11123,CPS,669,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,11298,DFW,676,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,11423,DSM,669,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,11764,FRG,669,1
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,11764,FRG,669,4
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,11764,FRG,669,5
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,11764,FRG,674,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,11764,FRG,674,3
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,11953,GNV,669,2
LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13983,OWB,12191,HOU,669,3
